HEX10_ID,TARGET_COL,ID,l_all,l_plastic,l_can,l_wrapper,l_paper,l_metal,l_cigarette,l_bottle,l_candy,l_beer,l_bag,l_piece,l_energydrink,l_firework,l_redbull,poi_all,poi_bld_bezoekerscentr,poi_bld_bunker,poi_bld_crematorium,poi_bld_dok,poi_bld_elektriciteits,poi_bld_fabriek,poi_bld_fort,poi_bld_gemaal,poi_bld_gemeentehuis,poi_bld_gevangenis,poi_bld_hotel,poi_bld_huizenblok,poi_bld_kapel,poi_bld_kas__warenhuis,poi_bld_kasteel,poi_bld_kerncentrale__,poi_bld_kliniek__inric,poi_bld_klokkentoren,poi_bld_klooster__abdi,poi_bld_kunstijsbaan,poi_bld_luchtwachttore,poi_bld_manege,poi_bld_militair_gebou,poi_bld_museum,poi_bld_overig,poi_bld_parkeerdak__pa,poi_bld_politiebureau,poi_bld_pompstation,poi_bld_postkantoor,poi_bld_psychiatrisch_,poi_bld_radartoren,poi_bld_radiotoren__te,poi_bld_recreatiecentr,poi_bld_reddingboothui,poi_bld_religieus_gebo,poi_bld_remise,poi_bld_ruÃ_ne,poi_bld_schaapskooi,poi_bld_school,poi_bld_sporthal,poi_bld_stadion,poi_bld_stadskantoor,poi_bld_tank,poi_bld_tankstation,poi_bld_telecommunicat,poi_bld_toren,poi_bld_toren_religieu,poi_bld_transformators,poi_bld_treinstation,poi_bld_uitzichttoren,poi_bld_universiteit,poi_bld_veiling,poi_bld_verkeerstoren,poi_bld_vuurtoren,poi_bld_waterradmolen,poi_bld_watertoren,poi_bld_werf,poi_bld_zendtoren,poi_bld_zwembad,poi_nlpoi_bins,poi_nlpoi_gezonheidsfunctie,poi_nlpoi_public_transport,poi_nlpoi_schools,poi_nlpoi_shops,poi_osm_accommo,poi_osm_amenity,poi_osm_barrier,poi_osm_education,poi_osm_food,poi_osm_health,poi_osm_landuse,poi_osm_money,poi_osm_poi,poi_osm_pow,poi_osm_shop,poi_osm_sport,poi_osm_tourist,poi_osm_transport,poi_osm_water
67,67,67,593,145,270,16,11,61,3,38,13,24,6,1,26,1,45,83,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12,2,6,18,1,1,0,0,0,0,1,0,2,0,2,0,1,17,0
68,68,68,45,11,17,5,1,3,1,1,5,0,1,0,0,1,4,152,0,0,0,0,0,1,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,3,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,72,1,1,0,1,1,0,0,1,2,1,1,1,2,14,0
69,69,69,54,14,11,0,10,2,0,6,0,1,3,0,0,1,1,370,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,3,0,47,1,20,198,0,2,0,3,5,0,1,2,9,0,15,1,3,32,0
70,70,70,208,69,20,14,17,11,6,4,6,4,4,8,7,6,3,61,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,6,7,0,1,0,2,0,1,1,0,1,0,0,1,0,7,0
71,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,73,73,13,9,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,0,0,3,0,0,0,3,3,0
74,74,74,14,8,4,0,0,4,0,2,0,0,1,0,1,0,1,294,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,88,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,112,1,1,0,0,6,0,2,0,4,0,31,0,2,13,0
75,75,75,430,119,161,26,21,50,6,28,19,18,6,5,18,2,29,586,0,0,1,0,0,0,0,0,0,0,0,18,3,1,0,0,0,0,0,0,0,1,0,0,2,4,1,0,2,0,0,0,0,0,4,0,0,0,0,2,0,1,17,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,2,2,74,3,18,347,0,2,0,0,1,0,0,1,3,1,13,1,4,49,0
76,76,76,55,15,20,3,3,17,1,3,1,12,3,4,3,1,2,62,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,19,1,1,0,0,0,0,0,0,0,0,2,1,0,10,1
77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0,4,1,0,0,0,12,0
78,78,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,6,45,1,1,0,0,3,0,0,1,5,0,1,0,1,15,0
79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0
80,80,80,745,525,34,21,6,30,2,205,12,12,10,2,4,0,4,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,18,0,0,0,0,1,0,2,0,1,0,0,0,1,7,0
81,81,81,48,31,16,11,12,9,6,4,6,5,3,0,0,0,2,124,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,42,0,0,2,0,3,0,0,0,1,0,6,0,0,7,0
82,82,82,4178,2328,708,350,382,523,189,297,157,263,273,331,177,1,137,769,0,0,0,0,0,0,0,0,1,1,0,42,3,0,0,0,0,0,1,0,0,0,0,0,1,7,1,1,2,0,0,0,0,0,8,0,0,0,1,3,1,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,16,55,2,37,421,1,3,1,0,39,1,11,3,4,4,33,5,6,45,0
83,83,83,42,11,14,1,1,7,2,1,0,5,0,0,2,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,11,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0
84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,85,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
86,86,86,15,11,2,4,1,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,87,528,236,72,60,120,46,12,37,13,5,37,0,6,5,21,131,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,28,13,0,3,48,0,0,0,0,2,0,0,0,4,0,2,0,3,9,0
88,88,88,1027,487,208,85,82,147,51,96,37,49,53,101,71,11,55,63,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,3,10,1,0,0,0,1,0,1,0,4,0,1,1,1,13,0
89,89,89,10,5,1,3,0,1,0,1,2,0,0,0,0,0,0,51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,0,1,17,0,0,0,0,3,1,0,1,1,1,3,2,1,7,0
90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,1,1,2,0,0,2,0,0,0,0,3,0
92,92,92,271,198,18,95,27,13,2,13,5,3,11,0,2,2,0,67,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,3,12,0,5,7,0,0,0,0,0,0,1,0,5,0,0,1,0,12,0
93,93,93,3041,1589,635,480,128,306,189,283,230,90,121,90,222,10,136,295,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,91,133,1,4,26,0,1,0,0,0,1,2,0,4,1,4,0,0,15,0
94,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,1,4,1,0,0,0,1,0,0,0,3,0,0,0,0,5,0
96,96,96,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1
97,97,97,54,19,8,2,4,2,0,3,1,0,1,0,0,2,3,131,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,66,8,0,2,17,0,0,0,0,0,0,1,0,7,1,0,0,1,5,0
98,98,98,2578,983,249,227,212,149,86,105,91,58,63,107,45,92,45,47,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,7,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0
99,99,99,27,8,5,1,3,3,0,0,1,1,1,1,0,1,1,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,4,0
101,101,101,5,4,1,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,3,0
102,102,102,1093,472,169,124,102,90,42,63,33,40,43,22,27,18,20,573,0,0,0,0,0,0,0,2,1,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,161,128,1,8,165,0,5,1,2,10,2,0,2,8,1,27,2,6,23,0
103,103,103,165,71,24,14,6,5,6,25,2,4,3,1,3,1,6,115,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,2,16,1,0,0,1,1,1,0,0,0,0,0,0,0,10,0
104,104,104,13,2,4,0,1,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0
105,105,105,17,3,8,0,1,1,0,0,0,1,0,1,4,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,12,0
106,106,106,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,108,5,2,0,0,2,1,1,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,6,0,1,0,6,1,0,0,2,6,0
109,109,109,84,27,19,6,4,12,3,2,0,5,3,4,4,1,2,88,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,18,0,9,13,0,0,0,0,0,0,0,1,5,1,0,0,0,12,0
110,110,110,61,15,16,6,7,11,4,3,4,1,2,1,9,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,33,0,4,20,1,1,0,0,6,0,1,0,1,0,3,1,1,5,0
111,111,111,52,18,6,4,7,5,0,1,4,4,1,0,1,2,2,37,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,0,0,0,0,0,0,0,2,0,3,0,0,1,0,1,0
112,112,112,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,124,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,5,0,5,25,1,0,0,1,2,0,0,0,3,0,1,1,1,12,0
113,113,113,7,3,1,0,0,0,0,1,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,3,13,0,0,0,0,4,0,1,0,3,0,9,0,0,5,0
114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
115,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,0,0
116,116,116,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,4,18,1,0,0,1,9,0,0,0,3,3,6,0,5,10,0
117,117,117,41,20,4,2,2,2,0,2,0,0,1,0,2,1,0,107,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,2,54,0,1,1,0,2,1,1,0,5,1,3,1,0,9,0
118,118,118,203,91,11,19,13,9,6,15,9,4,10,7,5,8,3,80,0,0,0,0,7,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,28,0,0,0,0,0,0,0,0,4,0,0,1,0,6,0
119,119,119,220,82,22,22,14,12,5,6,13,4,5,8,4,1,2,43,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0,1,5,0,0,0,0,0,0,2,0,2,0,1,0,0,8,0
120,120,120,551,203,54,34,36,36,9,22,16,7,12,16,10,28,13,221,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,73,78,0,9,29,1,0,1,0,3,1,0,0,3,0,0,2,1,5,0
121,121,121,12,7,1,0,0,3,0,2,0,2,1,0,0,0,0,204,1,0,0,0,0,1,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,40,75,0,5,22,0,0,0,1,5,2,2,0,0,1,11,1,0,11,0
122,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,5,0,0,0,0,3,0,0,0,0,0,2,0,11,3,0
123,123,123,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
124,124,124,16,4,0,0,1,0,0,2,0,0,0,1,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,8,3,0,3,20,3,1,0,1,8,2,1,0,4,0,3,1,2,8,0
125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,7,0
127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,1,24,0,2,0,0,0,0,0,0,5,0,4,0,2,1,0
130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,0,0,0,1,0,3,1,1,6,0
131,131,131,6,3,2,0,0,0,0,3,0,0,0,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,0,1,0,0,2,0,0,0,4,2,4,0,6,5,0
132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,2,5,2,0,0,0,0,0,0,0,5,0,1,0,2,6,0
